n_trades,win_rate,avg_trade,profit_factor,cagr,sharpe,sortino,max_dd,exposure,worst_trade,worst_year,trades_per_year,market,filter,stop,cost,data_start,data_end,cagr_2000_09,cagr_2010_19,cagr_2020_26
56,0.6428571428571429,0.007795774481592561,3.117822502456271,0.04220635618469548,1.0113206417689993,2.396392216149105,-0.043482873998350935,0.02975557917109458,-0.02411601533459744,-0.0073079131352691284,5.4341126461211475,Nasdaq100,D_ibs_lt_0.2,stop_5pct,1x,2013-05-22,2023-09-11,,0.02742045002988136,0.022486787439690126
56,0.6428571428571429,0.007395774481592561,2.9340970164099955,0.039959762861866865,0.9594299338396235,2.273433696925263,-0.04426512941146277,0.02975557917109458,-0.02451601533459744,-0.008501787646305492,5.4341126461211475,Nasdaq100,D_ibs_lt_0.2,stop_5pct,2x,2013-05-22,2023-09-11,,0.02582879970408203,0.021502348510244573
56,0.6428571428571429,0.007795774481592561,3.117822502456271,0.04220635618469548,1.0113206417689993,2.396392216149105,-0.043482873998350935,0.02975557917109458,-0.02411601533459744,-0.0073079131352691284,5.4341126461211475,Nasdaq100,D_ibs_lt_0.2,stop_10pct,1x,2013-05-22,2023-09-11,,0.02742045002988136,0.022486787439690126
56,0.6428571428571429,0.007395774481592561,2.9340970164099955,0.039959762861866865,0.9594299338396235,2.273433696925263,-0.04426512941146277,0.02975557917109458,-0.02451601533459744,-0.008501787646305492,5.4341126461211475,Nasdaq100,D_ibs_lt_0.2,stop_10pct,2x,2013-05-22,2023-09-11,,0.02582879970408203,0.021502348510244573
52,0.5961538461538461,0.009534445646895652,2.41216730661549,0.0473495402595705,0.8381368203967031,1.757040370160257,-0.07694133737397713,0.02763018065887354,-0.048434495440910094,-0.009461188770655715,5.04596174282678,Nasdaq100,E_close_lt_sma180,no_stop,1x,2013-05-22,2023-09-11,,0.036102955257167446,0.017620039949423738
52,0.5769230769230769,0.00913444564689565,2.320975571855969,0.04525588436962846,0.8029743431458272,1.651264031818067,-0.078816267953559,0.02763018065887354,-0.0488344954409101,-0.009861188770655782,5.04596174282678,Nasdaq100,E_close_lt_sma180,no_stop,2x,2013-05-22,2023-09-11,,0.03512251969833047,0.015998831704403305
52,0.5769230769230769,0.009038203972355033,2.3557554278114,0.044900458439976365,0.8293182883935653,2.7819479559928983,-0.050972752359672024,0.02523910733262487,-0.02040000000000013,-0.04038383999999995,5.04596174282678,Nasdaq100,E_close_lt_sma180,stop_2pct,1x,2013-05-22,2023-09-11,,0.03272962524883316,0.018852747145348125
52,0.5576923076923077,0.008638203972355032,2.2633532693183898,0.04281079124702858,0.7926154969571167,2.470705518246522,-0.052889612144457754,0.02523910733262487,-0.020800000000000127,-0.0411673600000001,5.04596174282678,Nasdaq100,E_close_lt_sma180,stop_2pct,2x,2013-05-22,2023-09-11,,0.03175101545701442,0.017230196284241384
52,0.5961538461538461,0.009534445646895652,2.41216730661549,0.0473495402595705,0.8381368203967031,1.757040370160257,-0.07694133737397713,0.02763018065887354,-0.048434495440910094,-0.009461188770655715,5.04596174282678,Nasdaq100,E_close_lt_sma180,stop_5pct,1x,2013-05-22,2023-09-11,,0.036102955257167446,0.017620039949423738
52,0.5769230769230769,0.00913444564689565,2.320975571855969,0.04525588436962846,0.8029743431458272,1.651264031818067,-0.078816267953559,0.02763018065887354,-0.0488344954409101,-0.009861188770655782,5.04596174282678,Nasdaq100,E_close_lt_sma180,stop_5pct,2x,2013-05-22,2023-09-11,,0.03512251969833047,0.015998831704403305
52,0.5961538461538461,0.009534445646895652,2.41216730661549,0.0473495402595705,0.8381368203967031,1.757040370160257,-0.07694133737397713,0.02763018065887354,-0.048434495440910094,-0.009461188770655715,5.04596174282678,Nasdaq100,E_close_lt_sma180,stop_10pct,1x,2013-05-22,2023-09-11,,0.036102955257167446,0.017620039949423738
52,0.5769230769230769,0.00913444564689565,2.320975571855969,0.04525588436962846,0.8029743431458272,1.651264031818067,-0.078816267953559,0.02763018065887354,-0.0488344954409101,-0.009861188770655782,5.04596174282678,Nasdaq100,E_close_lt_sma180,stop_10pct,2x,2013-05-22,2023-09-11,,0.03512251969833047,0.015998831704403305
16,0.5625,0.012038571717501381,3.4397747220269523,0.018337724147084122,0.6451569092992178,2.641216235709517,-0.02353895255721039,0.008501594048884165,-0.02000934711651241,0.01221067626315575,1.5526036131774708,Nasdaq100,F_ibs_lt_0.2_and_close_lt_sma180,no_stop,1x,2013-05-22,2023-09-11,,0.011074298645352476,0.011089178667543775
16,0.5625,0.01163857171750138,3.277920622038178,0.017712557756013325,0.6237205819860264,2.5534577773910843,-0.02471957698689864,0.008501594048884165,-0.02040934711651241,0.011405920785615864,1.5526036131774708,Nasdaq100,F_ibs_lt_0.2_and_close_lt_sma180,no_stop,2x,2013-05-22,2023-09-11,,0.0106740255429989,0.010746753802408193
16,0.5625,0.010200896148401476,2.506340566604323,0.01539427937921789,0.504795085259922,2.0101358687934514,-0.033338627834270995,0.007970244420828906,-0.02040000000000013,-0.003840821069111322,1.5526036131774708,Nasdaq100,F_ibs_lt_0.2_and_close_lt_sma180,stop_2pct,1x,2013-05-22,2023-09-11,,0.008101741796837647,0.011031573407435102
16,0.5625,0.009800896148401479,2.410815552455451,0.014769727468298743,0.4850009386313821,1.9313139363063365,-0.03451136177577141,0.007970244420828906,-0.020800000000000127,-0.004639262677494815,1.5526036131774708,Nasdaq100,F_ibs_lt_0.2_and_close_lt_sma180,stop_2pct,2x,2013-05-22,2023-09-11,,0.0077014410409164125,0.010689144533202688
16,0.5625,0.012038571717501381,3.4397747220269523,0.018337724147084122,0.6451569092992178,2.641216235709517,-0.02353895255721039,0.008501594048884165,-0.02000934711651241,0.01221067626315575,1.5526036131774708,Nasdaq100,F_ibs_lt_0.2_and_close_lt_sma180,stop_5pct,1x,2013-05-22,2023-09-11,,0.011074298645352476,0.011089178667543775
16,0.5625,0.01163857171750138,3.277920622038178,0.017712557756013325,0.6237205819860264,2.5534577773910843,-0.02471957698689864,0.008501594048884165,-0.02040934711651241,0.011405920785615864,1.5526036131774708,Nasdaq100,F_ibs_lt_0.2_and_close_lt_sma180,stop_5pct,2x,2013-05-22,2023-09-11,,0.0106740255429989,0.010746753802408193
16,0.5625,0.012038571717501381,3.4397747220269523,0.018337724147084122,0.6451569092992178,2.641216235709517,-0.02353895255721039,0.008501594048884165,-0.02000934711651241,0.01221067626315575,1.5526036131774708,Nasdaq100,F_ibs_lt_0.2_and_close_lt_sma180,stop_10pct,1x,2013-05-22,2023-09-11,,0.011074298645352476,0.011089178667543775
16,0.5625,0.01163857171750138,3.277920622038178,0.017712557756013325,0.6237205819860264,2.5534577773910843,-0.02471957698689864,0.008501594048884165,-0.02040934711651241,0.011405920785615864,1.5526036131774708,Nasdaq100,F_ibs_lt_0.2_and_close_lt_sma180,stop_10pct,2x,2013-05-22,2023-09-11,,0.0106740255429989,0.010746753802408193
150,0.5466666666666666,0.0010638968772353694,1.2213045773854716,0.014146527878868609,0.2896412580308134,0.4132188242021019,-0.09991491210715919,0.07970244420828905,-0.05061971319786955,-0.03769593806253324,14.555658873538787,Nasdaq100,G_close_gt_sma180_control,no_stop,1x,2013-05-22,2023-09-11,,0.018011950209884775,-0.004801420392961053
150,0.5466666666666666,0.000663896877235369,1.133079578605229,0.008262967490867634,0.18074301263564985,0.25785834404884184,-0.11495256709359303,0.07970244420828905,-0.051019713197869555,-0.03809593806253331,14.555658873538787,Nasdaq100,G_close_gt_sma180_control,no_stop,2x,2013-05-22,2023-09-11,,0.013871320057274428,-0.007531020174342373
150,0.5133333333333333,-0.00020631598085924318,0.9643990554465838,-0.0044419360148832965,-0.055744701123489705,-0.09915772423547886,-0.1894686012630351,0.07518597236981935,-0.02040000000000013,-0.0837592960928355,14.555658873538787,Nasdaq100,G_close_gt_sma180_control,stop_2pct,1x,2013-05-22,2023-09-11,,0.009307139920035956,-0.01959418339778074
150,0.5133333333333333,-0.0006063159808592431,0.8987770394505238,-0.010224985303607825,-0.16382106223004092,-0.2914021132983467,-0.20304350485706824,0.07518597236981935,-0.020800000000000127,-0.08854483371598687,14.555658873538787,Nasdaq100,G_close_gt_sma180_control,stop_2pct,2x,2013-05-22,2023-09-11,,0.005198457502759046,-0.022289067988656597
150,0.5466666666666666,0.0010653616318878328,1.2216768079904865,0.014169300440196597,0.2901516655333245,0.4143418188353669,-0.09991491210715941,0.07970244420828905,-0.05040000000000004,-0.03769593806253324,14.555658873538787,Nasdaq100,G_close_gt_sma180_control,stop_5pct,1x,2013-05-22,2023-09-11,,0.01803551708394946,-0.004801420392961053
150,0.5466666666666666,0.0006653616318878323,1.1334123635135618,0.008285617479486973,0.18121150592980173,0.258773303344097,-0.11495256709359203,0.07970244420828905,-0.050800000000000047,-0.03809593806253331,14.555658873538787,Nasdaq100,G_close_gt_sma180_control,stop_5pct,2x,2013-05-22,2023-09-11,,0.013894800968291099,-0.007531020174342373
