n_trades,win_rate,avg_trade,profit_factor,cagr,sharpe,sortino,max_dd,exposure,worst_trade,worst_year,trades_per_year,market,source,filter,stop,cost,data_start,data_end
440,0.44545454545454544,-0.0011048981721066748,0.6529464128570821,-0.030566730891313232,-0.8251447390402702,-1.1552065689122843,-0.41105154175068515,0.22560246111775764,-0.02511312786953761,-0.14072736928990803,27.467099641086993,EURUSD,github_daily,E_prior_close_lt_sma180,stop_5pct,1x,2007-09-04,2023-09-11
440,0.41818181818181815,-0.0015048981721066748,0.5587673312585343,-0.04117372845022105,-1.1238671950533858,-1.5609028663698639,-0.5034477794552199,0.22560246111775764,-0.02551312786953761,-0.15509720154464424,27.467099641086993,EURUSD,github_daily,E_prior_close_lt_sma180,stop_5pct,2x,2007-09-04,2023-09-11
440,0.44545454545454544,-0.0011048981721066748,0.6529464128570821,-0.030566730891313232,-0.8251447390402702,-1.1552065689122843,-0.41105154175068515,0.22560246111775764,-0.02511312786953761,-0.14072736928990803,27.467099641086993,EURUSD,github_daily,E_prior_close_lt_sma180,stop_10pct,1x,2007-09-04,2023-09-11
440,0.41818181818181815,-0.0015048981721066748,0.5587673312585343,-0.04117372845022105,-1.1238671950533858,-1.5609028663698639,-0.5034477794552199,0.22560246111775764,-0.02551312786953761,-0.15509720154464424,27.467099641086993,EURUSD,github_daily,E_prior_close_lt_sma180,stop_10pct,2x,2007-09-04,2023-09-11
364,0.4532967032967033,-0.00043598594032586454,0.8251673071499284,-0.010250860577821652,-0.35278977805537737,-0.5379998483596804,-0.18547842393918434,0.1866347632883268,-0.026315010764832603,-0.053374638633691185,22.722782430353785,EURUSD,github_daily,G_prior_close_gt_sma180_control,no_stop,1x,2007-09-04,2023-09-11
364,0.43956043956043955,-0.0008359859403258645,0.6921050751413445,-0.01921202673306599,-0.6764605622936904,-1.0255496081185502,-0.28725171474081723,0.1866347632883268,-0.0267150107648326,-0.06399578391269833,22.722782430353785,EURUSD,github_daily,G_prior_close_gt_sma180_control,no_stop,2x,2007-09-04,2023-09-11
364,0.4532967032967033,-0.0004215758065157589,0.8299632837599767,-0.009918828813173852,-0.34448568960037834,-0.5388421936769723,-0.18053031038721112,0.1866347632883268,-0.02040000000000013,-0.05104573925176248,22.722782430353785,EURUSD,github_daily,G_prior_close_gt_sma180_control,stop_2pct,1x,2007-09-04,2023-09-11
364,0.43956043956043955,-0.000821575806515759,0.6957978655796276,-0.01888286628221114,-0.6713409638130851,-1.042812350988317,-0.28341019162294856,0.1866347632883268,-0.020800000000000127,-0.06463552474328105,22.722782430353785,EURUSD,github_daily,G_prior_close_gt_sma180_control,stop_2pct,2x,2007-09-04,2023-09-11
364,0.4532967032967033,-0.00043598594032586454,0.8251673071499284,-0.010250860577821652,-0.35278977805537737,-0.5379998483596804,-0.18547842393918434,0.1866347632883268,-0.026315010764832603,-0.053374638633691185,22.722782430353785,EURUSD,github_daily,G_prior_close_gt_sma180_control,stop_5pct,1x,2007-09-04,2023-09-11
364,0.43956043956043955,-0.0008359859403258645,0.6921050751413445,-0.01921202673306599,-0.6764605622936904,-1.0255496081185502,-0.28725171474081723,0.1866347632883268,-0.0267150107648326,-0.06399578391269833,22.722782430353785,EURUSD,github_daily,G_prior_close_gt_sma180_control,stop_5pct,2x,2007-09-04,2023-09-11
364,0.4532967032967033,-0.00043598594032586454,0.8251673071499284,-0.010250860577821652,-0.35278977805537737,-0.5379998483596804,-0.18547842393918434,0.1866347632883268,-0.026315010764832603,-0.053374638633691185,22.722782430353785,EURUSD,github_daily,G_prior_close_gt_sma180_control,stop_10pct,1x,2007-09-04,2023-09-11
364,0.43956043956043955,-0.0008359859403258645,0.6921050751413445,-0.01921202673306599,-0.6764605622936904,-1.0255496081185502,-0.28725171474081723,0.1866347632883268,-0.0267150107648326,-0.06399578391269833,22.722782430353785,EURUSD,github_daily,G_prior_close_gt_sma180_control,stop_10pct,2x,2007-09-04,2023-09-11
834,0.44244604316546765,-0.001067859349835306,0.6358038866623051,-0.055231553734283234,-1.1413906751166922,-1.3830215881161654,-0.6203356039779713,0.42754613807245384,-0.07722902536697278,-0.18013654135601342,52.05374231032126,GBPUSD,github_daily,A_none,no_stop,1x,2007-09-03,2023-09-11
834,0.41127098321342925,-0.001467859349835306,0.5356956126738377,-0.07472501768457052,-1.5689341246515875,-1.90566023675302,-0.7219974439407355,0.42754613807245384,-0.07762902536697278,-0.1967608976142189,52.05374231032126,GBPUSD,github_daily,A_none,no_stop,2x,2007-09-03,2023-09-11
834,0.44244604316546765,-0.0010108939660153375,0.6484011455164004,-0.052240542355229014,-1.1741538435250314,-1.657229161387307,-0.6006130336676869,0.42754613807245384,-0.022049577532549592,-0.12964509486544518,52.05374231032126,GBPUSD,github_daily,A_none,stop_2pct,1x,2007-09-03,2023-09-11
834,0.41127098321342925,-0.0014108939660153377,0.5455254052219931,-0.07179446899794018,-1.6387540421603917,-2.288697617340712,-0.70754962462247,0.42754613807245384,-0.02244957753254959,-0.14727181287433178,52.05374231032126,GBPUSD,github_daily,A_none,stop_2pct,2x,2007-09-03,2023-09-11
834,0.44244604316546765,-0.001071258289302581,0.6350677054821598,-0.055355399963654794,-1.1654457241863054,-1.4569192583641697,-0.6211322104413585,0.42754613807245384,-0.05040000000000004,-0.15629949171521718,52.05374231032126,GBPUSD,github_daily,A_none,stop_5pct,1x,2007-09-03,2023-09-11
834,0.41127098321342925,-0.0014712582893025813,0.5351202877474407,-0.07484633820329778,-1.6006146226020346,-2.0006653891763824,-0.7225808872564825,0.42754613807245384,-0.050800000000000047,-0.173397063705388,52.05374231032126,GBPUSD,github_daily,A_none,stop_5pct,2x,2007-09-03,2023-09-11
834,0.44244604316546765,-0.001067859349835306,0.6358038866623051,-0.055231553734283234,-1.1413906751166922,-1.3830215881161654,-0.6203356039779713,0.42754613807245384,-0.07722902536697278,-0.18013654135601342,52.05374231032126,GBPUSD,github_daily,A_none,stop_10pct,1x,2007-09-03,2023-09-11
834,0.41127098321342925,-0.001467859349835306,0.5356956126738377,-0.07472501768457052,-1.5689341246515875,-1.90566023675302,-0.7219974439407355,0.42754613807245384,-0.07762902536697278,-0.1967608976142189,52.05374231032126,GBPUSD,github_daily,A_none,stop_10pct,2x,2007-09-03,2023-09-11
422,0.4265402843601896,-0.0013486682890519472,0.5955565314562901,-0.0355434833436572,-0.9921409969528214,-1.3690300321911324,-0.4685184824693863,0.21633629528366372,-0.04209811488292396,-0.12371864818379474,26.338943950786057,GBPUSD,github_daily,E_prior_close_lt_sma180,no_stop,1x,2007-09-03,2023-09-11
422,0.3981042654028436,-0.0017486682890519472,0.5100097482672716,-0.04566733937719314,-1.2863989712840045,-1.7600124511698512,-0.546428197934127,0.21633629528366372,-0.04249811488292397,-0.13939985937997101,26.338943950786057,GBPUSD,github_daily,E_prior_close_lt_sma180,no_stop,2x,2007-09-03,2023-09-11
422,0.4265402843601896,-0.0013707533489124189,0.5916381435576641,-0.036092325420840954,-1.018249594441546,-1.4487074446091694,-0.4733436422071411,0.21633629528366372,-0.02040000000000013,-0.10859224351575847,26.338943950786057,GBPUSD,github_daily,E_prior_close_lt_sma180,stop_2pct,1x,2007-09-03,2023-09-11
422,0.3981042654028436,-0.001770753348912419,0.5068730138012075,-0.04621063242159318,-1.3153853542044371,-1.8498581320901255,-0.5505476405944947,0.21633629528366372,-0.020800000000000127,-0.12593779134460803,26.338943950786057,GBPUSD,github_daily,E_prior_close_lt_sma180,stop_2pct,2x,2007-09-03,2023-09-11
422,0.4265402843601896,-0.0014189615138924217,0.583261505150605,-0.03739334962262031,-0.9958426174602742,-1.2707659074628486,-0.484618057447778,0.21633629528366372,-0.05040000000000004,-0.12371864818379474,26.338943950786057,GBPUSD,github_daily,E_prior_close_lt_sma180,stop_5pct,1x,2007-09-03,2023-09-11
422,0.3981042654028436,-0.001818961513892422,0.5001582805916605,-0.04749854658187047,-1.2765669662774681,-1.6249691367395225,-0.5601733555553904,0.21633629528366372,-0.050800000000000047,-0.13939985937997101,26.338943950786057,GBPUSD,github_daily,E_prior_close_lt_sma180,stop_5pct,2x,2007-09-03,2023-09-11
422,0.4265402843601896,-0.0013486682890519472,0.5955565314562901,-0.0355434833436572,-0.9921409969528214,-1.3690300321911324,-0.4685184824693863,0.21633629528366372,-0.04209811488292396,-0.12371864818379474,26.338943950786057,GBPUSD,github_daily,E_prior_close_lt_sma180,stop_10pct,1x,2007-09-03,2023-09-11
422,0.3981042654028436,-0.0017486682890519472,0.5100097482672716,-0.04566733937719314,-1.2863989712840045,-1.7600124511698512,-0.546428197934127,0.21633629528366372,-0.04249811488292397,-0.13939985937997101,26.338943950786057,GBPUSD,github_daily,E_prior_close_lt_sma180,stop_10pct,2x,2007-09-03,2023-09-11
382,0.45287958115183247,-0.0007388702014121733,0.7043463786892075,-0.017985362737643062,-0.5485865197195822,-0.5891609398275879,-0.2768543348098226,0.19583048530416952,-0.07722902536697278,-0.08025990049988918,23.84236158578264,GBPUSD,github_daily,G_prior_close_gt_sma180_control,no_stop,1x,2007-09-03,2023-09-11
382,0.418848167539267,-0.0011388702014121731,0.5822205802853535,-0.027315396598686648,-0.8455731994752905,-0.9199809315860588,-0.37261262641067094,0.19583048530416952,-0.07762902536697278,-0.08102753507506211,23.84236158578264,GBPUSD,github_daily,G_prior_close_gt_sma180_control,no_stop,2x,2007-09-03,2023-09-11
382,0.45287958115183247,-0.0005901031192996792,0.7489286663836836,-0.014315512614183845,-0.5357578914161399,-0.7882349143912029,-0.23231927196017876,0.19583048530416952,-0.022049577532549592,-0.06209234174767586,23.84236158578264,GBPUSD,github_daily,G_prior_close_gt_sma180_control,stop_2pct,1x,2007-09-03,2023-09-11
382,0.418848167539267,-0.000990103119299679,0.6158283207645238,-0.02367888037266319,-0.8989201075738616,-1.3072493181790703,-0.333958100250184,0.19583048530416952,-0.02244957753254959,-0.07367707286704561,23.84236158578264,GBPUSD,github_daily,G_prior_close_gt_sma180_control,stop_2pct,2x,2007-09-03,2023-09-11
382,0.45287958115183247,-0.0006686371507132917,0.7247131760055379,-0.016227175701829855,-0.5567681043369257,-0.6918155850321698,-0.2558292983395122,0.19583048530416952,-0.05040000000000004,-0.06209234174767586,23.84236158578264,GBPUSD,github_daily,G_prior_close_gt_sma180_control,stop_5pct,1x,2007-09-03,2023-09-11
382,0.418848167539267,-0.0010686371507132918,0.5976176385372277,-0.025573168779476574,-0.8898444843992506,-1.1090627439560587,-0.3543637957082053,0.19583048530416952,-0.050800000000000047,-0.07367707286704561,23.84236158578264,GBPUSD,github_daily,G_prior_close_gt_sma180_control,stop_5pct,2x,2007-09-03,2023-09-11
382,0.45287958115183247,-0.0007388702014121733,0.7043463786892075,-0.017985362737643062,-0.5485865197195822,-0.5891609398275879,-0.2768543348098226,0.19583048530416952,-0.07722902536697278,-0.08025990049988918,23.84236158578264,GBPUSD,github_daily,G_prior_close_gt_sma180_control,stop_10pct,1x,2007-09-03,2023-09-11
382,0.418848167539267,-0.0011388702014121731,0.5822205802853535,-0.027315396598686648,-0.8455731994752905,-0.9199809315860588,-0.37261262641067094,0.19583048530416952,-0.07762902536697278,-0.08102753507506211,23.84236158578264,GBPUSD,github_daily,G_prior_close_gt_sma180_control,stop_10pct,2x,2007-09-03,2023-09-11
575,0.5478260869565217,0.004610247395268657,1.2860923918727591,0.18479181693401725,0.6374654169611181,0.9345098522898583,-0.5562818673505912,0.4286779324055666,-0.18086153846153846,-0.49283693616631197,52.191538270377734,BTCUSD,github_daily,A_none,no_stop,1x,2014-01-01,2025-01-07
575,0.5408695652173913,0.004210247395268659,1.2583405476932674,0.1603547550931821,0.5821568521656302,0.8534803349540778,-0.5666138287799083,0.4286779324055666,-0.18126153846153845,-0.5034268931819554,52.191538270377734,BTCUSD,github_daily,A_none,no_stop,2x,2014-01-01,2025-01-07
575,0.38608695652173913,0.0028181931645619492,1.2231076932584863,0.11269306270229751,0.5063352381794002,1.5994957759330088,-0.5587483055531278,0.4286779324055666,-0.1573739651381409,-0.42081747304178596,52.191538270377734,BTCUSD,github_daily,A_none,stop_2pct,1x,2014-01-01,2025-01-07
575,0.3808695652173913,0.0024181931645619508,1.1877678642713145,0.08972981359507504,0.43446859049230285,1.3632094344402363,-0.5688440110627336,0.4286779324055666,-0.15777396513814088,-0.4328702007466002,52.191538270377734,BTCUSD,github_daily,A_none,stop_2pct,2x,2014-01-01,2025-01-07
575,0.5165217391304348,0.0030737418267957847,1.1912218488191217,0.1086269510031217,0.46790020564995854,0.93284683641683,-0.6023801528852559,0.4286779324055666,-0.1573739651381409,-0.43211634173672286,52.191538270377734,BTCUSD,github_daily,A_none,stop_5pct,1x,2014-01-01,2025-01-07
575,0.5095652173913043,0.002673741826795785,1.1643409835027623,0.08573845112511513,0.4070102243807483,0.8061045331041002,-0.6108758897305221,0.4286779324055666,-0.15777396513814088,-0.4439461649428159,52.191538270377734,BTCUSD,github_daily,A_none,stop_5pct,2x,2014-01-01,2025-01-07
575,0.5408695652173913,0.003594847187760843,1.21404456647965,0.12321208549332963,0.49488978049498633,0.7344499410643115,-0.5656884852102957,0.4286779324055666,-0.18086153846153846,-0.5035885570332683,52.191538270377734,BTCUSD,github_daily,A_none,stop_10pct,1x,2014-01-01,2025-01-07
575,0.5339130434782609,0.0031948471877608453,1.1881494147032496,0.10002150884749228,0.439823208299105,0.6524266481296105,-0.575805363172669,0.4286779324055666,-0.18126153846153845,-0.5139585369974196,52.191538270377734,BTCUSD,github_daily,A_none,stop_10pct,2x,2014-01-01,2025-01-07
226,0.4778761061946903,-0.0017016939764857616,0.9101008401996971,-0.059469541214067445,-0.15151883534401012,-0.2282121341963181,-0.5918247270302675,0.16848906560636182,-0.1573739651381409,-0.49283693616631197,20.51354373757455,BTCUSD,github_daily,E_prior_close_lt_sma180,no_stop,1x,2014-01-01,2025-01-07
226,0.4646017699115044,-0.0021016939764857585,0.8902054008100511,-0.06718970677240654,-0.18713483620849386,-0.2814074901219293,-0.6238413790185591,0.16848906560636182,-0.15777396513814088,-0.5034268931819554,20.51354373757455,BTCUSD,github_daily,E_prior_close_lt_sma180,no_stop,2x,2014-01-01,2025-01-07
226,0.3407079646017699,-0.000303054391786935,0.9777100167150679,-0.021136647262363195,-0.0348773543377892,-0.08792018944897952,-0.541508821026764,0.16848906560636182,-0.1573739651381409,-0.26543395949012394,20.51354373757455,BTCUSD,github_daily,E_prior_close_lt_sma180,stop_2pct,1x,2014-01-01,2025-01-07
226,0.33185840707964603,-0.0007030543917869332,0.9492860308446401,-0.029151317547214672,-0.08091180265201771,-0.20299471927341153,-0.5541404768151879,0.16848906560636182,-0.15777396513814088,-0.2713797968059044,20.51354373757455,BTCUSD,github_daily,E_prior_close_lt_sma180,stop_2pct,2x,2014-01-01,2025-01-07
226,0.4557522123893805,-0.002189612549246709,0.8828642357789959,-0.06521859740669955,-0.20947758789025125,-0.39076065154060846,-0.5826757300072821,0.16848906560636182,-0.1573739651381409,-0.43211634173672286,20.51354373757455,BTCUSD,github_daily,E_prior_close_lt_sma180,stop_5pct,1x,2014-01-01,2025-01-07
226,0.4424778761061947,-0.0025896125492467074,0.8630916032769513,-0.07289226229849888,-0.24774510475524486,-0.45782714322113816,-0.6153988415438112,0.16848906560636182,-0.15777396513814088,-0.4439461649428159,20.51354373757455,BTCUSD,github_daily,E_prior_close_lt_sma180,stop_5pct,2x,2014-01-01,2025-01-07
226,0.47345132743362833,-0.0028887080793284794,0.8529946869537568,-0.0824285405880244,-0.2560862829678289,-0.37956149796302646,-0.6891145577993889,0.16848906560636182,-0.1573739651381409,-0.5035885570332683,20.51354373757455,BTCUSD,github_daily,E_prior_close_lt_sma180,stop_10pct,1x,2014-01-01,2025-01-07
226,0.46017699115044247,-0.0032887080793284774,0.8344493459279572,-0.0899694100441718,-0.29154660307429797,-0.4313349117389069,-0.7135317062790129,0.16848906560636182,-0.15777396513814088,-0.5139585369974196,20.51354373757455,BTCUSD,github_daily,E_prior_close_lt_sma180,stop_10pct,2x,2014-01-01,2025-01-07
323,0.5944272445820433,0.0084829963618227,1.606848934688024,0.23266564086828478,0.8911229145962742,1.2576051713230296,-0.3872103933047898,0.2408051689860835,-0.18086153846153846,-0.0026329021458715296,29.318029324055665,BTCUSD,github_daily,G_prior_close_gt_sma180_control,no_stop,1x,2014-01-01,2025-01-07
323,0.5913312693498453,0.0080829963618227,1.5715872536981599,0.21837428365428124,0.8491036621252145,1.1987639709934532,-0.39440572463629087,0.2408051689860835,-0.18126153846153845,-0.0050255494343675045,29.318029324055665,BTCUSD,github_daily,G_prior_close_gt_sma180_control,no_stop,2x,2014-01-01,2025-01-07
323,0.43343653250773995,0.005931034175915595,1.5080936028119165,0.1615019796902728,0.7778474786424435,3.0459576610000196,-0.3527816412816992,0.2408051689860835,-0.11334955293078701,-0.19156252213420155,29.318029324055665,BTCUSD,github_daily,G_prior_close_gt_sma180_control,stop_2pct,1x,2014-01-01,2025-01-07
323,0.43034055727554177,0.005531034175915599,1.4647902493227416,0.1480158801181457,0.7253879948106978,2.8183530001642145,-0.3664766820898603,0.2408051689860835,-0.113749552930787,-0.20479015903763076,29.318029324055665,BTCUSD,github_daily,G_prior_close_gt_sma180_control,stop_2pct,2x,2014-01-01,2025-01-07
323,0.5696594427244582,0.0075479302867571,1.5590445574326264,0.20912857811043728,0.8793010758391845,1.8010230617852145,-0.46677016994868714,0.2408051689860835,-0.12702729224764936,-0.0026329021458715296,29.318029324055665,BTCUSD,github_daily,G_prior_close_gt_sma180_control,stop_5pct,1x,2014-01-01,2025-01-07
323,0.56656346749226,0.0071479302867571,1.5227408969525786,0.19510514063527973,0.832702814200127,1.6999192055995205,-0.473061478176673,0.2408051689860835,-0.12742729224764934,-0.0050255494343675045,29.318029324055665,BTCUSD,github_daily,G_prior_close_gt_sma180_control,stop_5pct,2x,2014-01-01,2025-01-07
323,0.5882352941176471,0.007738296580490875,1.5332934205786426,0.20592776274935098,0.8093330016811235,1.1675290065195154,-0.42892279576438297,0.2408051689860835,-0.18086153846153846,-0.0026329021458715296,29.318029324055665,BTCUSD,github_daily,G_prior_close_gt_sma180_control,stop_10pct,1x,2014-01-01,2025-01-07
323,0.5851393188854489,0.007338296580490878,1.5000398265740489,0.19193593851510715,0.767497799669273,1.1072895463534775,-0.4356513123734834,0.2408051689860835,-0.18126153846153845,-0.0050255494343675045,29.318029324055665,BTCUSD,github_daily,G_prior_close_gt_sma180_control,stop_10pct,2x,2014-01-01,2025-01-07
180,0.5444444444444444,0.0005042139733397761,1.1347393016733844,0.01979027274170142,0.28738269513514236,0.33283536888266946,-0.1343626921976313,0.4690934065934066,-0.0663500124109752,-0.010615774757020358,45.154532967032964,SPY,ibkr_daily,A_none,no_stop,1x,2022-09-21,2026-09-16
180,0.5222222222222223,0.00010421397333977561,1.0265211633003657,0.0015393093534534774,0.059397982032807675,0.06936415059610929,-0.14751020318258468,0.4690934065934066,-0.0667500124109752,-0.015752795797131736,45.154532967032964,SPY,ibkr_daily,A_none,no_stop,2x,2022-09-21,2026-09-16
180,0.5444444444444444,0.0006196843811415547,1.170868492429102,0.02554818138628545,0.3778454277547912,0.49948886029642797,-0.09175995502024858,0.4690934065934066,-0.04533102611487565,-0.02475996600759811,45.154532967032964,SPY,ibkr_daily,A_none,stop_2pct,1x,2022-09-21,2026-09-16
180,0.5222222222222223,0.00021968438114155443,1.0575995578123147,0.0071966168919805895,0.13395002599640468,0.17745684255006494,-0.10553654417918323,0.4690934065934066,-0.04573102611487565,-0.029829234327116483,45.154532967032964,SPY,ibkr_daily,A_none,stop_2pct,2x,2022-09-21,2026-09-16
180,0.5444444444444444,0.0005042139733397761,1.1347393016733844,0.01979027274170142,0.28738269513514236,0.33283536888266946,-0.1343626921976313,0.4690934065934066,-0.0663500124109752,-0.010615774757020358,45.154532967032964,SPY,ibkr_daily,A_none,stop_5pct,1x,2022-09-21,2026-09-16
180,0.5222222222222223,0.00010421397333977561,1.0265211633003657,0.0015393093534534774,0.059397982032807675,0.06936415059610929,-0.14751020318258468,0.4690934065934066,-0.0667500124109752,-0.015752795797131736,45.154532967032964,SPY,ibkr_daily,A_none,stop_5pct,2x,2022-09-21,2026-09-16
180,0.5444444444444444,0.0005042139733397761,1.1347393016733844,0.01979027274170142,0.28738269513514236,0.33283536888266946,-0.1343626921976313,0.4690934065934066,-0.0663500124109752,-0.010615774757020358,45.154532967032964,SPY,ibkr_daily,A_none,stop_10pct,1x,2022-09-21,2026-09-16
180,0.5222222222222223,0.00010421397333977561,1.0265211633003657,0.0015393093534534774,0.059397982032807675,0.06936415059610929,-0.14751020318258468,0.4690934065934066,-0.0667500124109752,-0.015752795797131736,45.154532967032964,SPY,ibkr_daily,A_none,stop_10pct,2x,2022-09-21,2026-09-16
12,0.5,-0.00024831943338445234,0.9731556825663095,-0.0017901212035279501,-0.01651824289017013,-0.018601593455983428,-0.09264351909781232,0.02403846153846154,-0.0663500124109752,-0.002951518039540413,3.0103021978021975,SPY,ibkr_daily,E_prior_close_lt_sma180,no_stop,1x,2022-09-21,2026-09-16
12,0.5,-0.0006483194333844518,0.9313973372723642,-0.0029927436425094545,-0.04312629795059914,-0.048565568812167656,-0.09340555426896913,0.02403846153846154,-0.0667500124109752,-0.0065380150343181676,3.0103021978021975,SPY,ibkr_daily,E_prior_close_lt_sma180,no_stop,2x,2022-09-21,2026-09-16
12,0.5,0.0035808482675301462,1.6605285654914659,0.010313012032378444,0.33926002645592573,0.6314353242027676,-0.047987553679445294,0.02403846153846154,-0.028162059697269638,-0.0022127702426356644,3.0103021978021975,SPY,ibkr_daily,E_prior_close_lt_sma180,stop_2pct,1x,2022-09-21,2026-09-16
12,0.5,0.0031808482675301456,1.5658678114944184,0.009100897276701936,0.301362857840074,0.5609006042674497,-0.048767968855566446,0.02403846153846154,-0.028562059697269635,-0.00301172832782004,3.0103021978021975,SPY,ibkr_daily,E_prior_close_lt_sma180,stop_2pct,2x,2022-09-21,2026-09-16
12,0.5,-0.00024831943338445234,0.9731556825663095,-0.0017901212035279501,-0.01651824289017013,-0.018601593455983428,-0.09264351909781232,0.02403846153846154,-0.0663500124109752,-0.002951518039540413,3.0103021978021975,SPY,ibkr_daily,E_prior_close_lt_sma180,stop_5pct,1x,2022-09-21,2026-09-16
12,0.5,-0.0006483194333844518,0.9313973372723642,-0.0029927436425094545,-0.04312629795059914,-0.048565568812167656,-0.09340555426896913,0.02403846153846154,-0.0667500124109752,-0.0065380150343181676,3.0103021978021975,SPY,ibkr_daily,E_prior_close_lt_sma180,stop_5pct,2x,2022-09-21,2026-09-16
12,0.5,-0.00024831943338445234,0.9731556825663095,-0.0017901212035279501,-0.01651824289017013,-0.018601593455983428,-0.09264351909781232,0.02403846153846154,-0.0663500124109752,-0.002951518039540413,3.0103021978021975,SPY,ibkr_daily,E_prior_close_lt_sma180,stop_10pct,1x,2022-09-21,2026-09-16
12,0.5,-0.0006483194333844518,0.9313973372723642,-0.0029927436425094545,-0.04312629795059914,-0.048565568812167656,-0.09340555426896913,0.02403846153846154,-0.0667500124109752,-0.0065380150343181676,3.0103021978021975,SPY,ibkr_daily,E_prior_close_lt_sma180,stop_10pct,2x,2022-09-21,2026-09-16
137,0.5693430656934306,0.0002672534425075024,1.0839679721134825,0.007738910740255678,0.16980731877684835,0.1909378778600646,-0.08599714875679054,0.35782967032967034,-0.04533102611487565,-0.038915804257773745,34.36761675824176,SPY,ibkr_daily,G_prior_close_gt_sma180_control,no_stop,1x,2022-09-21,2026-09-16
137,0.5401459854014599,-0.00013274655749249818,0.9605128098535084,-0.006019995387210764,-0.08434442150927608,-0.09546230323438433,-0.09585073251553089,0.35782967032967034,-0.04573102611487565,-0.048496102319670165,34.36761675824176,SPY,ibkr_daily,G_prior_close_gt_sma180_control,no_stop,2x,2022-09-21,2026-09-16
137,0.5693430656934306,0.00018689829231140475,1.0572752934934035,0.004911653468955057,0.11686252207964061,0.1301289353512036,-0.08599714875679054,0.35782967032967034,-0.04533102611487565,-0.038915804257773745,34.36761675824176,SPY,ibkr_daily,G_prior_close_gt_sma180_control,stop_2pct,1x,2022-09-21,2026-09-16
137,0.5401459854014599,-0.00021310170768859576,0.9380899418501124,-0.008809785095681755,-0.13324681949728012,-0.14935740850989757,-0.09585073251553089,0.35782967032967034,-0.04573102611487565,-0.048496102319670165,34.36761675824176,SPY,ibkr_daily,G_prior_close_gt_sma180_control,stop_2pct,2x,2022-09-21,2026-09-16
137,0.5693430656934306,0.0002672534425075024,1.0839679721134825,0.007738910740255678,0.16980731877684835,0.1909378778600646,-0.08599714875679054,0.35782967032967034,-0.04533102611487565,-0.038915804257773745,34.36761675824176,SPY,ibkr_daily,G_prior_close_gt_sma180_control,stop_5pct,1x,2022-09-21,2026-09-16
137,0.5401459854014599,-0.00013274655749249818,0.9605128098535084,-0.006019995387210764,-0.08434442150927608,-0.09546230323438433,-0.09585073251553089,0.35782967032967034,-0.04573102611487565,-0.048496102319670165,34.36761675824176,SPY,ibkr_daily,G_prior_close_gt_sma180_control,stop_5pct,2x,2022-09-21,2026-09-16
137,0.5693430656934306,0.0002672534425075024,1.0839679721134825,0.007738910740255678,0.16980731877684835,0.1909378778600646,-0.08599714875679054,0.35782967032967034,-0.04533102611487565,-0.038915804257773745,34.36761675824176,SPY,ibkr_daily,G_prior_close_gt_sma180_control,stop_10pct,1x,2022-09-21,2026-09-16
137,0.5401459854014599,-0.00013274655749249818,0.9605128098535084,-0.006019995387210764,-0.08434442150927608,-0.09546230323438433,-0.09585073251553089,0.35782967032967034,-0.04573102611487565,-0.048496102319670165,34.36761675824176,SPY,ibkr_daily,G_prior_close_gt_sma180_control,stop_10pct,2x,2022-09-21,2026-09-16
184,0.42934782608695654,-0.0007742787105207917,0.7717330048055422,-0.0383680480930072,-0.46815314903732447,-0.4620576662649009,-0.1982732913592855,0.4626038781163435,-0.10630235608452758,-0.10115533752755212,46.541551246537395,FTSE100,ibkr_daily,A_none,no_stop,1x,2022-10-04,2026-09-17
184,0.3858695652173913,-0.0011742787105207921,0.6762904350969022,-0.056124278726602306,-0.710005671998953,-0.7195679747330344,-0.23888760743727888,0.4626038781163435,-0.10670235608452758,-0.11793935731830774,46.541551246537395,FTSE100,ibkr_daily,A_none,no_stop,2x,2022-10-04,2026-09-17
184,0.42934782608695654,-0.00022629469851233482,0.9204309246830482,-0.01196521097145209,-0.1919656075545511,-0.27969691280534276,-0.11150629857497762,0.4626038781163435,-0.03191601134981763,-0.04182426934158234,46.541551246537395,FTSE100,ibkr_daily,A_none,stop_2pct,1x,2022-10-04,2026-09-17
184,0.3858695652173913,-0.0006262946985123353,0.7966301478066097,-0.030197788837400208,-0.5312852802053671,-0.7787866743424985,-0.15282238360942257,0.4626038781163435,-0.03231601134981763,-0.05440830414378073,46.541551246537395,FTSE100,ibkr_daily,A_none,stop_2pct,2x,2022-10-04,2026-09-17
184,0.42934782608695654,-0.0007742787105207917,0.7717330048055422,-0.0383680480930072,-0.46815314903732447,-0.4620576662649009,-0.1982732913592855,0.4626038781163435,-0.10630235608452758,-0.10115533752755212,46.541551246537395,FTSE100,ibkr_daily,A_none,stop_5pct,1x,2022-10-04,2026-09-17
184,0.3858695652173913,-0.0011742787105207921,0.6762904350969022,-0.056124278726602306,-0.710005671998953,-0.7195679747330344,-0.23888760743727888,0.4626038781163435,-0.10670235608452758,-0.11793935731830774,46.541551246537395,FTSE100,ibkr_daily,A_none,stop_5pct,2x,2022-10-04,2026-09-17
184,0.42934782608695654,-0.0007742787105207917,0.7717330048055422,-0.0383680480930072,-0.46815314903732447,-0.4620576662649009,-0.1982732913592855,0.4626038781163435,-0.10630235608452758,-0.10115533752755212,46.541551246537395,FTSE100,ibkr_daily,A_none,stop_10pct,1x,2022-10-04,2026-09-17
